Datum;Uhrzeit;Deutschland/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh];Österreich[Euro/MWh];Deutschland/Österreich/Luxemburg[Euro/MWh]
10.06.2015;05:00;-;14,28;14,28;22,79;39,66;27,17;-;14,28;23,59;26;23,3;23,3;-;24,1
10.06.2015;06:00;-;29,98;32,97;30,32;44,86;39,13;34,8;32,97;33,92;40;34,69;34,69;-;32,97
10.06.2015;07:00;-;36,33;41,44;41,02;49,18;42,18;41,18;41,18;40,47;41,34;41,84;42,93;-;41,44
10.06.2015;08:00;-;41,96;41,96;40,59;55;42,96;45,37;41,96;43,53;49,1;43,77;46;-;41,96
10.06.2015;09:00;-;36,67;36,67;35,77;51,68;39,94;49,15;36,67;40,56;49,1;41;51,57;-;36,67
10.06.2015;10:00;-;32,42;35,06;34,66;51,67;44,94;49,38;35,06;38,09;49,1;38,4;53,59;-;35,06
10.06.2015;11:00;-;32,36;34,26;33,97;51,61;41,49;49,68;34,26;38,49;51,61;38,1;52,54;-;34,26
10.06.2015;12:00;-;31,16;31,16;34,44;49,1;42,44;50,23;31,16;35,09;49,1;35,4;52,69;-;31,16
10.06.2015;13:00;-;29,94;31,13;34,05;50;41,15;49,74;31,13;33,08;50;33,28;51,79;-;31,13
10.06.2015;14:00;-;19,67;29,7;32,67;51;39,94;50,33;29,7;32,92;51;31,8;52,92;-;29,7
10.06.2015;15:00;-;24,42;30,77;31,61;53,78;33,66;50,02;30,03;32,78;53,78;32,06;51,57;-;30,77
10.06.2015;16:00;-;8,61;32,94;32,94;55,71;32,94;45,17;32,94;32,59;55,71;32,86;49,1;-;32,94
10.06.2015;17:00;-;15,09;34,96;34,96;52,18;34,96;41,98;34,96;34,38;52,18;35,75;49,96;-;34,96
10.06.2015;18:00;-;14,91;38,46;38,46;52,18;38,46;38,46;38,46;38,1;52,18;38,48;49,55;-;38,46
10.06.2015;19:00;-;14,77;39,7;39,7;53,18;39,7;39,7;39,7;39,92;52,1;40,66;44,02;-;39,7
10.06.2015;20:00;-;14,61;37,08;37,08;53,65;37,08;39,66;37,08;38,4;50;40,01;47,09;-;37,08
10.06.2015;21:00;-;14,55;35,13;35,13;54,38;35,13;41,97;35,13;36,14;50;37,03;43,05;-;35,13
10.06.2015;22:00;-;14,2;35,92;35,92;52,2;35,92;37,33;35,92;34,96;35,49;35,05;35,05;-;35,92
10.06.2015;23:00;-;12,95;29,23;29,95;50,79;29,95;36,62;29,23;31,24;33,1;30,6;30,6;-;29,95
11.06.2015;00:00;-;9,07;9,07;28,31;49,04;28,31;-;9,07;27,63;31,35;27,1;27,1;-;28,31
11.06.2015;01:00;-;8,13;8,13;25,98;44,68;25,98;-;8,13;25,5;29,5;25,5;25,5;-;25,98
11.06.2015;02:00;-;7,4;7,4;25,91;43,4;25,91;-;7,4;24,03;27,17;23,7;23,7;-;25,91
11.06.2015;03:00;-;8,38;8,38;22,92;40,38;24,85;-;8,38;22,95;25,05;22,8;22,8;-;24,02
11.06.2015;04:00;-;9,1;9,1;23,95;40,38;24,15;-;9,1;22,97;26,61;23;23;-;24,06
11.06.2015;05:00;-;11,58;11,58;26,69;39,68;26,69;-;11,58;24,55;26,6;24,9;24,9;-;26,69
11.06.2015;06:00;-;15,76;31,22;31,52;46,01;31,52;34,65;30,76;31,99;30,09;32,9;32,9;-;31,52
11.06.2015;07:00;-;32;42,29;41,21;49,18;43,08;41,27;41,27;40,09;41,1;39,6;40,46;-;42,29
11.06.2015;08:00;-;32,24;45,97;44,32;56,38;49,59;45,99;45,97;40,79;41,1;42;42;-;45,97
11.06.2015;09:00;-;42,96;42,96;43,13;51,19;43,51;49,36;42,96;37,47;51,19;37,7;40,07;-;42,96
11.06.2015;10:00;-;40,4;40,4;41,92;50,25;45,25;49,35;40,4;35,68;50,25;35,8;38,95;-;40,4
11.06.2015;11:00;-;39,9;39,9;42,88;50,57;49,4;49,57;39,9;36,02;50,57;35,4;41,03;-;39,9
11.06.2015;12:00;-;35,21;35,21;40,18;46,18;51,15;49,7;35,21;33,94;46,18;32,23;42,53;-;35,21
11.06.2015;13:00;-;34,04;34,04;39,76;44,9;52,44;50,02;34,04;33,91;44,9;31;33,65;-;34,04
11.06.2015;14:00;-;32,77;32,77;38,62;50,57;48,97;49,39;32,77;33,21;50,57;31,19;33,67;-;32,77
11.06.2015;15:00;-;32,24;33,94;41,53;52;53,77;49,87;33,94;33,54;52;31,4;38,64;-;33,94
11.06.2015;16:00;-;32,24;35,94;40,48;54,29;49,99;41,99;35,94;34,97;54,29;32,1;34,35;-;35,94
11.06.2015;17:00;-;43,06;43,06;43,28;52,18;43,71;43,06;43,06;37,94;50;38;40,07;-;43,06
11.06.2015;18:00;-;36,7;42,91;42,91;52,74;42,91;42,91;42,91;42,04;40,42;41,15;41,65;-;42,91
11.06.2015;19:00;-;34,61;44,96;44,96;53,18;44,96;44,96;44,96;43;42,1;44,1;44,1;-;44,96
11.06.2015;20:00;-;29,98;41,79;41,79;53,15;41,79;41,79;41,79;40,09;41;42,3;45,83;-;41,79
11.06.2015;21:00;-;29,96;41,19;41,19;51,36;41,19;41,27;41,19;37,4;41,1;39,5;43,54;-;41,19
11.06.2015;22:00;-;14,77;39,97;40,96;50,57;40,96;39,97;39,97;37,69;36,8;37,2;37,2;-;40,96
11.06.2015;23:00;-;14,02;32,59;33,39;51,06;33,39;35,73;32,59;32,34;29,11;31,11;31,11;-;33,39
12.06.2015;00:00;-;13,09;30,03;30,03;54,25;30,03;-;13,09;29,61;31,99;29,14;29,14;-;30,03
12.06.2015;01:00;-;11,57;11,57;29,46;47,18;29,46;-;11,57;27,1;30,36;26,86;26,86;-;29,46
12.06.2015;02:00;-;10,67;10,67;26,88;46,68;26,96;-;10,67;26,09;29,99;25,57;25,57;-;26,9
12.06.2015;03:00;-;9,45;9,45;25,88;43,68;25,88;-;9,45;25,03;28,06;24,28;24,28;-;25,88
12.06.2015;04:00;-;5,56;9,97;24,25;43,8;26,95;-;9,97;25,16;28,27;24,77;24,77;-;24,89
12.06.2015;05:00;-;17,27;12,86;26,54;45,51;26,54;-;12,86;26,28;29,38;26,23;26,23;-;26,54
12.06.2015;06:00;-;32,21;33,14;31,48;50,94;38,21;35,95;33,14;32,98;35;33,8;33,8;-;33,14
12.06.2015;07:00;-;42,41;42,41;39,62;53,01;49,7;42,41;42,41;40,68;41;41;41;-;42,41
12.06.2015;08:00;-;44,92;44,92;42,36;71,76;51,64;50,83;44,92;41,97;45,1;43,37;43,37;-;44,92
12.06.2015;09:00;-;44,45;44,45;44,45;63,72;44,45;52,48;44,45;40,41;44,41;40,9;42,94;-;44,45
12.06.2015;10:00;-;41,85;41,85;42,8;62,4;44,94;52,89;41,85;37,94;45,1;36,97;44,78;-;41,85
12.06.2015;11:00;-;40,75;40,75;42,79;68,82;47,44;53,55;40,75;37,98;51;35,94;47,91;-;40,75
12.06.2015;12:00;-;35,15;35,15;38,16;55,01;44,99;54,3;35,15;34,75;55,01;32,85;46,34;-;35,15
12.06.2015;13:00;-;32,02;32,02;39,36;55,01;56;53,87;32,02;34,35;55,01;31,68;42,54;-;32,02
12.06.2015;14:00;-;30,14;30,14;38,6;64;53,27;52,59;30,14;34,09;64;31,1;42,53;-;30,14
12.06.2015;15:00;-;31,95;31,95;34,85;69,1;39,94;52,63;31,95;33,38;69,1;31,58;41,04;-;31,95
12.06.2015;16:00;-;32,18;32,18;35,04;68,45;45;50,44;32,18;34,25;51;32,75;41,01;-;32,18
12.06.2015;17:00;-;35,4;35,4;36,33;57;37,99;43,21;35,4;36,53;50;36;40,3;-;35,4
12.06.2015;18:00;-;40,72;40,72;40,72;54,86;40,72;41,14;40,72;38,76;45,1;38,77;40,07;-;40,72
12.06.2015;19:00;-;39,09;39,09;36,79;55,37;42,65;41,01;39,09;40,4;45,1;40,65;41,04;-;40,05
12.06.2015;20:00;-;39,12;39,12;36,08;54,25;42,91;41,55;39,12;38,51;40,1;40;42,54;-;40,08
12.06.2015;21:00;-;30;31,17;36,21;53,28;43,99;41,74;31,17;37,29;45,1;38,2;41,07;-;40,91
12.06.2015;22:00;-;29,91;29,91;41,02;52,66;41,02;36,09;29,91;36,29;41,9;35,64;35,64;-;41,02
12.06.2015;23:00;-;11,71;11,71;42,48;51,6;57,61;34,58;11,71;31,25;34,88;31;31;-;34
13.06.2015;00:00;-;8,54;8,54;27,3;55;27,3;-;8,54;27,59;25,16;27,84;27,84;-;27,3
13.06.2015;01:00;-;6,81;6,81;26,59;48,47;26,59;-;6,81;25,81;22,4;25,4;25,4;-;26,59
13.06.2015;02:00;-;5,79;5,79;25,09;47,99;25,09;-;5,79;24,01;20,41;23,5;23,5;-;25,09
13.06.2015;03:00;-;5,27;5,27;23,52;43,05;23,52;-;5,27;22,99;18,99;22,5;22,5;-;23,52
13.06.2015;04:00;-;4,99;4,99;23,08;43,04;23,08;-;4,99;22,72;18,57;22,03;22,03;-;23,08
13.06.2015;05:00;-;5,6;5,6;23,58;41,78;23,58;-;5,6;22,07;17,97;21,34;21,34;-;23,58
13.06.2015;06:00;-;7,56;7,56;19,45;43;23,68;-;7,56;22,82;18,13;22,13;22,13;-;24,92
13.06.2015;07:00;-;9,63;9,63;20,93;45;27,36;36,11;9,63;25,23;21,84;24,84;24,84;-;24,9
13.06.2015;08:00;-;27,3;27,3;27,97;55;27,97;38,88;27,3;27,41;25,87;27,87;29,23;-;27,97
13.06.2015;09:00;-;29,87;29,87;30,61;57,36;30,61;40,94;29,87;28,26;24,98;28,55;33,58;-;30,61
13.06.2015;10:00;-;28,91;28,91;29,63;83,38;29,94;42,3;28,91;26,58;23,49;28,3;33,58;-;29,63
13.06.2015;11:00;-;28,78;28,78;29,49;69,99;29,49;42,9;28,78;25,14;22,5;27,5;33,58;-;29,49
13.06.2015;12:00;-;26,25;26,25;28,84;61,95;30;43;26,25;23,77;20,85;25,2;33,58;-;28,24
13.06.2015;13:00;-;11,97;11,97;26,08;61,78;26,08;41,46;11,97;21,83;18,65;23;32,84;-;26,08
13.06.2015;14:00;-;11,46;11,46;23,5;64;23,5;41,65;11,46;21;17,48;22,04;29,33;-;23,5
13.06.2015;15:00;-;11,01;11,01;21,99;61,95;21,99;39,05;11,01;19,64;16,8;20,8;27,09;-;21,99
13.06.2015;16:00;-;11,1;11,1;21,82;62,06;21,82;37,69;11,1;21,69;16,67;21,75;29,33;-;21,82
13.06.2015;17:00;-;11,7;11,7;23,33;53,99;23,33;36,6;11,7;24,02;20,14;24,1;27,26;-;23,33
13.06.2015;18:00;-;11,74;11,74;27,59;50,8;27,59;36,55;11,74;26,74;25,18;27,18;30,4;-;27,59
13.06.2015;19:00;-;11,19;11,19;29,63;53,28;29,63;36,57;11,19;30,03;26,45;29,4;31,12;-;29,63
13.06.2015;20:00;-;11,02;11,02;29,73;54,09;29,73;37,2;11,02;29,56;26,48;29,5;33,58;-;29,73
13.06.2015;21:00;-;10,66;10,66;29,05;55,61;29,05;36,4;10,66;28,96;32,1;29,42;33,58;-;29,05
13.06.2015;22:00;-;10,63;10,63;31,43;53,39;31,43;35,38;10,63;30,34;28,4;30,4;30,4;-;31,43
13.06.2015;23:00;-;8,87;8,87;27,07;49,88;27,07;31,66;8,87;25,06;22,73;25,73;25,73;-;27,07
14.06.2015;00:00;-;8,51;8,51;20,15;62,99;22,16;-;8,51;19,38;14,43;18,5;18,5;-;19,08
14.06.2015;01:00;-;7,46;7,46;18,47;44,32;27,93;-;7,46;15,62;12;14,1;14,1;-;13,55
14.06.2015;02:00;-;6,38;6,38;18,48;44,32;23,71;-;6,38;15,57;11,46;15;15;-;15,77
14.06.2015;03:00;-;5,45;5,45;15,21;42,17;15,86;-;5,45;13,17;9,5;13,02;13,02;-;14,86
14.06.2015;04:00;-;4,78;4,78;13,38;44,32;13,38;-;4,78;12,86;7,38;10,91;10,91;-;13,38
14.06.2015;05:00;-;4,71;4,71;10,24;45,31;10,24;-;4,71;11,08;4,44;9,07;9,07;-;10,24
14.06.2015;06:00;-;5,68;5,68;10,24;48,77;10,24;-;5,68;10,15;4,93;8,2;8,2;-;10,24
14.06.2015;07:00;-;7;7;14,53;51,32;14,53;30,52;7;11,19;7,12;10,87;10,87;-;14,53
14.06.2015;08:00;-;8,53;8,53;15,66;51,54;15,66;30,82;8,53;14;10;14;14;-;15,66
14.06.2015;09:00;-;9,81;9,81;16,64;50,99;16,64;33,04;9,81;15,9;13;16,7;19,68;-;16,64
14.06.2015;10:00;-;10,91;10,91;19,23;65;26,84;34,24;10,91;15,97;14;17;18,12;-;16,74
14.06.2015;11:00;-;10,91;10,91;20,44;61,9;28,1;34,27;10,91;18,14;21,75;19;20,14;-;17,61
14.06.2015;12:00;-;9,89;9,89;20,87;65;31,98;34,25;9,89;16,6;19,63;16;19,28;-;15,09
14.06.2015;13:00;-;8,92;8,92;19,97;59,75;30;34,24;8,92;15,28;17,42;14,4;18,12;-;17,03
14.06.2015;14:00;-;8,46;8,46;16,93;59,99;26,79;33,58;8,46;14,52;15,66;15;16,98;-;15,74
14.06.2015;15:00;-;8,02;8,02;13,93;57,5;26,84;32,72;8,02;14,98;15,74;15;15;-;13,93
14.06.2015;16:00;-;7,46;7,46;14,59;53,87;26,74;32,77;7,46;16,01;11,6;16,6;16,93;-;14,59
14.06.2015;17:00;-;8,26;8,26;18,02;43,93;26,84;32,8;8,26;19,51;14;19;20,14;-;18,02
14.06.2015;18:00;-;9,13;9,13;24,85;45;31,35;33,65;9,13;25,07;22,08;25,5;25,5;-;24,85
14.06.2015;19:00;-;8,97;8,97;27,06;47,54;31,72;33,54;8,97;29,74;27,5;29,7;29,7;-;27,06
14.06.2015;20:00;-;8,69;8,69;27,31;49,71;31,52;33,56;8,69;28,55;27,5;29;29;-;29,93
14.06.2015;21:00;-;8,7;8,7;27,73;49,87;31,72;34,37;8,7;28,44;32,44;29,11;29,92;-;30,21
14.06.2015;22:00;-;8,58;8,58;31,97;48,89;31,97;33,92;8,58;30,75;37;30;30;-;31,97
14.06.2015;23:00;-;7,12;7,12;27,04;48,02;27,04;32,04;7,12;26,25;24,62;26,62;26,62;-;27,04
15.06.2015;00:00;-;6,07;6,07;22,87;47,8;22,87;-;6,07;24,84;23;20,9;20,9;-;22,87
15.06.2015;01:00;-;4,59;4,59;20,01;42,05;20,01;-;4,59;23,22;18,64;20,61;20,61;-;20,01
15.06.2015;02:00;-;4,22;4,22;17,34;40,05;17,34;-;4,22;20,97;15,09;18,21;18,21;-;17,34
15.06.2015;03:00;-;4,11;4,11;16,35;38,2;16,35;-;4,11;19,43;13,94;16,5;16,5;-;16,35
15.06.2015;04:00;-;4,4;4,4;16;42,05;16;-;4,4;19,39;13,79;16,73;16,73;-;16
15.06.2015;05:00;-;7,89;7,89;18,55;42,05;18,55;-;7,89;22,21;15,25;19,75;19,75;-;18,55
15.06.2015;06:00;-;12,21;12,21;29,78;51;29,78;-;12,21;31,53;30,27;32;32;-;29,78
15.06.2015;07:00;-;14,1;14,1;37,64;50,32;37,64;38,68;14,1;39,8;39,2;41,2;46,04;-;37,64
15.06.2015;08:00;-;31,82;31,82;40,34;53,87;40,34;40,62;31,82;43,22;41,46;45,71;49,22;-;40,34
15.06.2015;09:00;-;39,14;39,14;42,48;50,52;46,25;46,18;39,14;41,83;39,53;43,4;49,95;-;40,1
15.06.2015;10:00;-;38,05;38,05;46,83;50,36;59,28;47,05;38,05;41,19;40,8;42,8;50,02;-;38,99
15.06.2015;11:00;-;37,48;37,48;48,25;50,67;63,95;49,11;37,48;42,08;44,36;42,8;52,58;-;38,4
15.06.2015;12:00;-;23,38;31,83;42,99;48,61;47,99;49;31,83;38,24;48,61;42,3;54,1;-;39,9
15.06.2015;13:00;-;26,3;31,81;44,44;50;50;48,49;31,81;35,48;50;38,3;55;-;38,85
15.06.2015;14:00;-;29,71;29,71;46,63;53,52;59,26;44,16;29,71;34,1;53,52;36;60,26;-;34
15.06.2015;15:00;-;14,26;29,43;45,1;53,99;61,13;41,96;29,43;34,09;50,1;36,3;58,45;-;30,38
15.06.2015;16:00;-;13,66;13,66;40,69;56,13;56,12;41,24;13,66;34,79;35,27;36;56,3;-;31,01
15.06.2015;17:00;-;13,58;29,43;40;52,52;44,94;37,52;29,43;36,03;39;35,8;48,21;-;36,09
15.06.2015;18:00;-;13,35;26,41;40,54;52,32;40,54;38,24;26,41;37,93;37,2;39,2;43,15;-;40,54
15.06.2015;19:00;-;13,13;26,47;40,54;53,25;40,54;38,04;26,47;38,02;39,69;40,2;46,03;-;40,54
15.06.2015;20:00;-;13,01;13,01;37,05;53,4;37,05;41,11;13,01;37,02;39;38,35;53,69;-;37,05
15.06.2015;21:00;-;13,11;13,11;34,34;55;35,76;42,39;13,11;34,68;50,1;37,33;63,72;-;35,2
15.06.2015;22:00;-;12,74;12,74;37,08;52,7;37,44;37,51;12,74;33,96;50,1;38;43,16;-;36,86
15.06.2015;23:00;-;11,32;11,32;32,57;50,93;38,78;36,41;11,32;29,83;50;32,5;33,56;-;28,89
16.06.2015;00:00;-;11;11;27,38;60,12;28,37;-;11;26,51;26,11;27,8;28,38;-;27,64
16.06.2015;01:00;-;9,24;9,24;25,17;50,88;28,39;-;9,24;23,98;28;25,49;25,49;-;26,02
16.06.2015;02:00;-;8,13;8,13;23,6;50;29,71;-;8,13;23,18;21,85;24,85;24,85;-;25,22
16.06.2015;03:00;-;7,68;7,68;23,14;48,4;28,18;-;7,68;23,06;26,49;24,19;24,19;-;24,42
16.06.2015;04:00;-;7,94;7,94;23,42;49;29,76;-;7,94;23,03;26,41;24,04;24,04;-;25,03
16.06.2015;05:00;-;10,61;10,61;24,19;50;31,26;-;10,61;24,76;24,17;25,92;26,62;-;26,04
16.06.2015;06:00;-;13,83;13,83;35,37;52,11;36,44;-;13,83;31,88;35,2;33,6;34,01;-;35,65
16.06.2015;07:00;-;48,15;48,15;48,15;51,55;48,15;-;46,99;40,05;50,1;42,3;49,22;-;48,15
16.06.2015;08:00;-;50,97;50,97;50,97;56,8;50,97;50,97;50,97;44,51;50,1;45,91;50,34;-;50,97
16.06.2015;09:00;-;43,68;46,66;46,66;53,73;46,66;52,21;46,66;42,85;50,1;43,8;54,94;-;46,66
16.06.2015;10:00;-;46,77;46,77;48,15;54,33;50;51,82;46,77;42,58;54,33;43,5;53,47;-;46,77
16.06.2015;11:00;-;36,22;49,7;49,7;53,97;49,7;52,82;49,7;42,51;53,97;42,6;54,81;-;49,7
16.06.2015;12:00;-;31,44;42,73;51,36;51,53;51,77;53,11;42,73;38,94;51,53;39,74;53,07;-;42,73
16.06.2015;13:00;-;33,53;40,67;51,01;51,01;64,88;52,97;40,67;38,3;51,01;38,5;52,92;-;40,67
16.06.2015;14:00;-;29,84;39,49;47,94;53,64;59,26;52,12;39,49;36,53;50,1;36,6;52,35;-;39,49
16.06.2015;15:00;-;19,98;36,94;43,08;58,2;51,59;50,17;36,94;35,32;50,1;34,62;50,34;-;36,94
16.06.2015;16:00;-;17;36,41;40;61,05;44,94;47,2;36,41;33,92;50,1;33,57;41,02;-;36,41
16.06.2015;17:00;-;13,94;38,18;39,27;56,8;41,07;42,02;38,18;36,22;50,1;37,2;39,09;-;38,18
16.06.2015;18:00;-;13,9;39,75;40,02;54,52;40,02;39,75;39,75;38,95;40,01;39,51;40,27;-;40,02
16.06.2015;19:00;-;13,95;42,94;44;53,22;44;42,94;42,94;40,43;38,99;40,99;41,11;-;44
16.06.2015;20:00;-;36,31;39,62;40,6;51,94;40,6;41,97;39,62;37,68;43,63;40,01;44,52;-;40,6
16.06.2015;21:00;-;31,27;38,01;38,81;50,18;39,45;40,51;38,01;36,33;50,18;38,51;41,01;-;38,94
16.06.2015;22:00;-;34,28;34,28;39,45;50,73;40,17;36,46;34,28;37,32;35,2;38,1;38,1;-;38,92
16.06.2015;23:00;-;23,2;23,2;33,04;50,88;37,04;36,08;23,2;31,46;29,71;31,71;31,71;-;30,02
17.06.2015;00:00;-;10,96;10,96;24,69;60;32,26;-;10,96;29,01;28,5;29,24;29,24;-;26,2
17.06.2015;01:00;-;9,88;9,88;23,45;51,98;31,4;-;9,88;26,05;24,01;26,93;26,93;-;24,92
17.06.2015;02:00;-;8,88;8,88;23,8;50,34;27,93;-;8,88;25,49;22,57;26,34;26,34;-;24,57
17.06.2015;03:00;-;8,42;8,42;21,06;48,38;28,74;-;8,42;24,39;21,76;25;25;-;22,56
17.06.2015;04:00;-;8,3;8,3;19,63;48,55;28,08;-;8,3;25,1;21,82;25;25;-;24,09
17.06.2015;05:00;-;10,35;10,35;23,34;49,38;31,49;-;10,35;26,16;24,78;26,48;26,48;-;24,91
17.06.2015;06:00;-;28,59;28,59;23,21;53,58;35,79;-;13,51;32,34;32,17;34,27;34,27;-;30,96
17.06.2015;07:00;-;41,3;41,3;28,61;53,65;51,42;41,3;41,3;41,65;41,72;42,8;43,98;-;41,3
17.06.2015;08:00;-;43,21;43,21;36,05;65,17;48,64;46,66;43,21;42,19;41,81;43,81;43,83;-;43,21
17.06.2015;09:00;-;33,3;38,65;37,65;62,25;40,98;48,7;38,65;38,69;37,56;39,9;41;-;38,65
17.06.2015;10:00;-;30,43;30,43;35,68;61,95;44,99;49,69;30,43;37,47;36,49;38,4;42,54;-;30,43
17.06.2015;11:00;-;19,8;30,92;38,16;61,05;49,25;51,31;30,92;36,47;39;37,9;44,42;-;30,92
17.06.2015;12:00;-;15,89;29,21;37,02;53,37;49,04;50,92;29,21;32,36;39;33,51;46,65;-;29,21
17.06.2015;13:00;-;14,94;28,45;33,05;53,66;40,09;50,66;28,45;32,08;35,1;32,17;41,09;-;28,45
17.06.2015;14:00;-;14,52;14,52;32,18;58,4;39,94;49,79;14,52;31,1;35;31;39,96;-;27,09
17.06.2015;15:00;-;14,08;14,08;34,32;61,23;45,47;48,2;14,08;30,35;26,44;30,47;35,11;-;26,92
17.06.2015;16:00;-;13,7;13,7;33,62;63,28;42,44;44,53;13,7;30,09;26,21;30,61;33,48;-;27,72
17.06.2015;17:00;-;13,22;13,22;37,06;53,71;45,43;41,47;13,22;34,71;29,18;33,8;33,8;-;31,96
17.06.2015;18:00;-;13,09;13,09;36,6;53,14;36,6;38,8;13,09;38,13;35,5;36,4;36,4;-;36,6
17.06.2015;19:00;-;12,86;12,86;38,13;51;38,13;40,39;12,86;40,28;37,19;38,69;38,69;-;38,13
17.06.2015;20:00;-;12,56;12,56;39,46;49,12;39,9;40,17;12,56;38,57;37,08;38,1;38,1;-;39,73
17.06.2015;21:00;-;12,11;12,11;31,01;49,08;44,28;39,2;12,11;35,6;31,4;35,2;35,2;-;39,26
17.06.2015;22:00;-;11,47;11,47;36,52;48,78;36,62;37,6;11,47;35,03;31,4;34,4;34,4;-;36,46
17.06.2015;23:00;-;9,79;9,79;30,18;48,72;32,99;34,81;9,79;28,85;23,92;27,27;27,27;-;28,41
18.06.2015;00:00;-;9,29;9,29;28,88;47,79;28,88;-;9,29;25,31;22,5;25,5;25,5;-;28,88
18.06.2015;01:00;-;7,21;7,21;26,06;39,78;26,06;-;7,21;22,86;19,72;22,84;22,84;-;26,06
18.06.2015;02:00;-;5,99;5,99;24,57;40;24,57;-;5,99;21,65;17,9;20,91;20,91;-;24,57
18.06.2015;03:00;-;5,21;5,21;20,38;34,54;24,48;-;5,21;19,92;15,88;19;19;-;22,91
18.06.2015;04:00;-;5,29;5,29;17,18;35,02;26,6;-;5,29;19,86;16,99;20;20;-;22,95
18.06.2015;05:00;-;7,25;7,25;23,94;35,9;26,18;-;7,25;22,9;20,24;23,62;23,62;-;24,92
18.06.2015;06:00;-;11,72;11,72;32,37;43,53;33;-;11,72;29,26;26,18;30,28;30,28;-;32,76
18.06.2015;07:00;-;13,38;13,38;39,41;49,24;40,81;38,31;13,38;38,52;36,2;39,4;39,4;-;39,86
18.06.2015;08:00;-;17,1;17,1;42,36;53,26;45,22;42,46;17,1;43,33;40,44;43,64;43,64;-;40,64
18.06.2015;09:00;-;15,91;29,84;43,31;53,02;48,5;42,78;29,84;44,33;39,83;44,6;44,6;-;40,01
18.06.2015;10:00;-;14,94;14,94;49,91;50,72;48,46;42,73;14,94;43,57;39,25;44,1;44,1;-;36,46
18.06.2015;11:00;-;13,85;13,85;48,19;48,19;49,27;45,36;13,85;44,78;39,73;44,7;44,7;-;38,96
18.06.2015;12:00;-;12,95;12,95;42,69;42,69;42,44;43,99;12,95;41,1;38,8;42;42;-;35,68
18.06.2015;13:00;-;12,73;12,73;42,99;42,99;48,46;46,67;12,73;39,5;35,43;39,93;39,93;-;38,31
18.06.2015;14:00;-;12,4;12,4;44,11;44,11;48,46;45,59;12,4;36,54;34,9;36,77;36,77;-;37,42
18.06.2015;15:00;-;12,12;12,12;39,25;45,79;48,46;43,36;12,12;35;34,9;33,9;35,12;-;32,98
18.06.2015;16:00;-;11,76;11,76;38,51;50,7;48,46;40,83;11,76;32,22;34,2;32;35,09;-;31,92
18.06.2015;17:00;-;11,97;11,97;46,55;49,68;53,09;39,7;11,97;33,3;31,3;33,5;33,53;-;29,53
18.06.2015;18:00;-;11,89;11,89;45,29;51,22;50;39,33;11,89;34,55;32,2;34,4;35,07;-;32,34
18.06.2015;19:00;-;11,62;11,62;41,43;49,48;43,48;40,09;11,62;36,23;34,9;36,49;36,82;-;35,22
18.06.2015;20:00;-;11,19;11,19;34,91;48,66;40;41,05;11,19;34,34;39;34,73;42,18;-;35,09
18.06.2015;21:00;-;10,75;10,75;33,88;49,13;35,14;40,08;10,75;32,11;41,8;32;44,01;-;34,19
18.06.2015;22:00;-;10,26;10,26;42,68;47,99;61,34;37,64;10,26;33,04;35;33,05;39,87;-;32,58
18.06.2015;23:00;-;9,17;9,17;37,27;48,26;55,55;36,19;9,17;26,84;35;26,46;30,96;-;27,56
19.06.2015;00:00;-;8,17;8,17;29,37;47,11;31,69;-;8,17;26,66;35;27,66;28,92;-;27,91
19.06.2015;01:00;-;6,34;6,34;26,79;42;26,79;-;6,34;24,52;35;26,16;26,16;-;26,79
19.06.2015;02:00;-;4,69;4,69;25,51;41,84;26,79;-;4,69;23,08;35;23,7;23,7;-;24,77
19.06.2015;03:00;-;4,27;4,27;24,73;34,59;26,09;-;4,27;21,34;34,59;22,2;22,2;-;23,95
19.06.2015;04:00;-;4,06;4,06;23,7;37;23,82;-;4,06;21,71;35;22,57;22,57;-;23,72
19.06.2015;05:00;-;4,45;4,45;26,02;38,01;26,02;-;4,45;24,21;35;25,2;26,54;-;26,02
19.06.2015;06:00;-;10,19;10,19;31,99;46,04;31,99;34,65;10,19;30,94;44,73;32,45;32,45;-;31,99
19.06.2015;07:00;-;12,01;12,01;37,73;48,83;38,26;38,75;12,01;36,8;42,01;38;38,4;-;37,88
19.06.2015;08:00;-;12,7;12,7;41,8;52,04;41,8;41,82;12,7;40,45;43,23;40,6;40,6;-;41,8
19.06.2015;09:00;-;12,99;12,99;42,33;52,99;44,73;42,22;12,99;38,17;52,99;39,37;40,42;-;40,71
19.06.2015;10:00;-;13,58;13,58;42,9;50;53,09;42,53;13,58;36,52;41;36,2;37,3;-;36,01
19.06.2015;11:00;-;13,21;13,21;46,58;49,4;68,58;45,36;13,21;36,73;40,18;36,99;37,03;-;34,33
19.06.2015;12:00;-;12,98;12,98;44,59;44,59;64,94;45,79;12,98;32,85;44,59;33,54;40,14;-;33,29
19.06.2015;13:00;-;12,73;12,73;40,76;42,13;49,47;46,08;12,73;33;42,13;32,02;35,68;-;34,99
